9.4919 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
9.5026 	INFO 	Loaded monitor calibration from ['2025_04_03 15:02']
10.0508 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EA3C092440>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001EA3C0923E0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001EA3C117280>, multiSample=False, name='window1', numSamples=2, pos=[283.0, 84.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.0509 	EXP 	window1: backgroundImage = ''
10.0509 	EXP 	window1: backgroundFit = 'none'
10.0646 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0654 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0666 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0682 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0697 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0712 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0727 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0735 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0740 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0745 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0759 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0777 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0791 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0803 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0814 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0828 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0840 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0851 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0862 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0874 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0889 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0903 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0915 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0929 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0955 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0968 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0984 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0990 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0994 	DEBUG 	Uploading Texture Font fontname to graphics card
10.1140 	DEBUG 	Upload of Texture Font fontname complete
10.1254 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1271 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.1278 	DEBUG 	Uploading Texture Font fontname to graphics card
10.1413 	DEBUG 	Upload of Texture Font fontname complete
10.1924 	INFO 	keyboard.Keyboard is using ptb backend.
10.1926 	INFO 	keyboard.Keyboard is using ptb backend.
10.1928 	INFO 	keyboard.Keyboard is using ptb backend.
10.1929 	INFO 	keyboard.Keyboard is using ptb backend.
10.1930 	INFO 	keyboard.Keyboard is using ptb backend.
10.1931 	INFO 	keyboard.Keyboard is using ptb backend.
10.1932 	INFO 	keyboard.Keyboard is using ptb backend.
10.1932 	INFO 	keyboard.Keyboard is using ptb backend.
10.1932 	EXP 	OperationSpanTask: status = STARTED
10.3448 	EXP 	Created sound_question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='sound_question_text', opacity=1, ori=0.0, pos=array([0.  , 0.25]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.3945 	EXP 	Created nback_inst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='nback_inst', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.3964 	EXP 	Created nback_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='nback_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.4586 	EXP 	Created inst_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='inst_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.4766 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='This is a practice trial.', units='norm', win=Window(...), wrapWidth=1)
10.4796 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.4812 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.5132 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.5421 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.5433 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.5448 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
10.5559 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
10.5655 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
