4.4386 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
4.4400 	INFO 	Loaded monitor calibration from ['2025_04_02 00:13']
4.6710 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8b8918a790>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8b8918a670>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f8b891b4160>, multiSample=False, name='window1', numSamples=2, pos=[464.0, 258.5], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.6711 	EXP 	window1: backgroundImage = ''
4.6711 	EXP 	window1: backgroundFit = 'none'
4.6809 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6813 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6819 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6829 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6837 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6845 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6853 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6856 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6858 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6861 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6868 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6876 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6879 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6885 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6890 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6897 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6903 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6908 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6914 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6920 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6928 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6935 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6941 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6948 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6954 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6960 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6968 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6971 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6973 	DEBUG 	Uploading Texture Font fontname to graphics card
4.7011 	DEBUG 	Upload of Texture Font fontname complete
4.7078 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7087 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.7089 	DEBUG 	Uploading Texture Font fontname to graphics card
4.7111 	DEBUG 	Upload of Texture Font fontname complete
5.4006 	INFO 	keyboard.Keyboard is using ptb backend.
5.5204 	INFO 	keyboard.Keyboard is using ptb backend.
5.6002 	INFO 	keyboard.Keyboard is using ptb backend.
5.6793 	INFO 	keyboard.Keyboard is using ptb backend.
5.7577 	INFO 	keyboard.Keyboard is using ptb backend.
5.8381 	INFO 	keyboard.Keyboard is using ptb backend.
5.9171 	INFO 	keyboard.Keyboard is using ptb backend.
5.9172 	EXP 	OperationSpanTask: status = STARTED
5.9746 	EXP 	Created nback_inst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='nback_inst', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
5.9755 	EXP 	Created nback_stim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='nback_stim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
6.0087 	EXP 	Created inst_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='inst_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.0160 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='This is a practice trial.', units='norm', win=Window(...), wrapWidth=1)
6.0168 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
6.0175 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
6.0200 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
6.0326 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
6.0333 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
6.0340 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
6.0358 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.25, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='?', units='norm', win=Window(...), wrapWidth=1)
